<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,Source
^_PLNC,D,20200414,0,579.37,588.12,579.36,588.12,21533887.0,0,^_plnc.txt
^_PLNC,D,20200415,0,588.75,589.64,585.24,589.64,20789668.0,0,^_plnc.txt
^_PLNC,D,20200416,0,590.48,596.51,588.36,596.51,17412893.0,0,^_plnc.txt
^_PLNC,D,20200417,0,597.78,607.49,597.53,606.86,20008718.0,0,^_plnc.txt
^_PLNC,D,20200420,0,608.51,615.89,608.08,615.89,33718461.0,0,^_plnc.txt
^_PLNC,D,20200421,0,617.14,618.28,601.29,608.92,26130636.0,0,^_plnc.txt
^_PLNC,D,20200422,0,608.79,613.3,608.47,613.3,13666030.0,0,^_plnc.txt
^_PLNC,D,20200423,0,615.24,620.23,613.05,620.23,11697059.0,0,^_plnc.txt
^_PLNC,D,20200424,0,619.9,624.11,618.97,624.11,18058994.0,0,^_plnc.txt
^_PLNC,D,20200427,0,626.96,632.72,625.66,632.72,26043667.0,0,^_plnc.txt
^_PLNC,D,20200428,0,633.91,634.46,630.28,632.77,20183646.0,0,^_plnc.txt
^_PLNC,D,20200429,0,634.16,636.12,631.81,636.12,16376745.0,0,^_plnc.txt
^_PLNC,D,20200430,0,638.74,640.67,632.29,636.67,17337755.0,0,^_plnc.txt
^_PLNC,D,20200504,0,637.16,639.18,633.4,636.39,12057923.0,0,^_plnc.txt
^_PLNC,D,20200505,0,637.05,640.39,635.83,640.39,11565772.0,0,^_plnc.txt
^_PLNC,D,20200506,0,640.76,641.79,638.17,639.94,17875431.0,0,^_plnc.txt
^_PLNC,D,20200507,0,640.99,644.93,640.13,644.11,17383434.0,0,^_plnc.txt
^_PLNC,D,20200508,0,645.44,649.1,644.37,648.85,24247288.0,0,^_plnc.txt
^_PLNC,D,20200511,0,650.44,657.12,650.44,657.12,20816126.0,0,^_plnc.txt
^_PLNC,D,20200512,0,659.14,662.68,657.05,662.68,33713324.0,0,^_plnc.txt
^_PLNC,D,20200513,0,662.63,663.38,657.46,662.97,20440045.0,0,^_plnc.txt
^_PLNC,D,20200514,0,663.49,663.49,641.61,648.15,20947945.0,0,^_plnc.txt
^_PLNC,D,20200515,0,649.79,657.47,649.77,657.47,14161780.0,0,^_plnc.txt
^_PLNC,D,20200518,0,657.48,658.4,654.21,656.62,18187437.0,0,^_plnc.txt
^_PLNC,D,20200519,0,657.03,659.54,656.05,657.78,17216803.0,0,^_plnc.txt
^_PLNC,D,20200520,0,658.62,660.86,657.32,660.32,21971866.0,0,^_plnc.txt
^_PLNC,D,20200521,0,661.07,666.12,661.07,665.82,22037412.0,0,^_plnc.txt
^_PLNC,D,20200522,0,666.4,666.55,660.95,664.81,11894508.0,0,^_plnc.txt
^_PLNC,D,20200525,0,665.97,671.68,664.23,671.68,15287631.0,0,^_plnc.txt
^_PLNC,D,20200526,0,671.65,679.63,671.65,679.63,18004382.0,0,^_plnc.txt
^_PLNC,D,20200527,0,681.63,682.0,675.45,678.14,20045082.0,0,^_plnc.txt
^_PLNC,D,20200528,0,678.97,681.02,676.95,679.57,17597341.0,0,^_plnc.txt
^_PLNC,D,20200529,0,681.62,682.14,675.18,678.8,12981694.0,0,^_plnc.txt
^_PLNC,D,20200601,0,678.99,682.04,677.26,682.04,19879023.0,0,^_plnc.txt
^_PLNC,D,20200602,0,683.49,686.18,681.45,684.01,25353248.0,0,^_plnc.txt
^_PLNC,D,20200603,0,685.84,691.92,685.38,691.92,22133351.0,0,^_plnc.txt
^_PLNC,D,20200604,0,693.1,694.62,691.54,694.32,14881865.0,0,^_plnc.txt
^_PLNC,D,20200605,0,695.24,697.76,691.08,697.76,14294734.0,0,^_plnc.txt
^_PLNC,D,20200608,0,697.43,701.57,695.79,701.57,19230079.0,0,^_plnc.txt
^_PLNC,D,20200609,0,702.74,706.11,698.23,706.1,15420583.0,0,^_plnc.txt
^_PLNC,D,20200610,0,706.15,712.86,705.16,711.93,20972179.0,0,^_plnc.txt
^_PLNC,D,20200612,0,706.86,708.53,697.39,708.53,15375988.0,0,^_plnc.txt
^_PLNC,D,20200615,0,709.22,711.66,706.92,711.48,12310310.0,0,^_plnc.txt
^_PLNC,D,20200616,0,713.89,721.57,713.89,721.57,17825962.0,0,^_plnc.txt
^_PLNC,D,20200617,0,721.92,728.95,721.79,728.72,20901340.0,0,^_plnc.txt
^_PLNC,D,20200618,0,730.87,733.42,729.53,733.27,21148855.0,0,^_plnc.txt
^_PLNC,D,20200619,0,735.55,739.23,734.38,739.23,21791406.0,0,^_plnc.txt
^_PLNC,D,20200622,0,741.54,744.36,740.05,744.34,20590114.0,0,^_plnc.txt
^_PLNC,D,20200623,0,746.28,753.23,746.24,753.23,21762907.0,0,^_plnc.txt
^_PLNC,D,20200624,0,755.17,757.9,748.73,754.23,20950493.0,0,^_plnc.txt
^_PLNC,D,20200625,0,754.79,755.27,750.9,755.27,18164917.0,0,^_plnc.txt
^_PLNC,D,20200626,0,756.06,758.24,752.18,755.4,14085512.0,0,^_plnc.txt
^_PLNC,D,20200629,0,757.54,758.53,754.64,758.41,18184713.0,0,^_plnc.txt
^_PLNC,D,20200630,0,760.04,761.04,752.89,756.37,16820670.0,0,^_plnc.txt
^_PLNC,D,20200701,0,756.36,763.15,756.34,763.15,15456243.0,0,^_plnc.txt
^_PLNC,D,20200702,0,763.4,771.59,763.05,771.49,14107910.0,0,^_plnc.txt
^_PLNC,D,20200703,0,771.5,782.75,771.5,782.75,15460938.0,0,^_plnc.txt
^_PLNC,D,20200706,0,784.46,795.27,784.34,795.27,27933058.0,0,^_plnc.txt
^_PLNC,D,20200707,0,797.52,806.51,795.4,806.51,28910557.0,0,^_plnc.txt
^_PLNC,D,20200708,0,808.16,822.92,808.1,822.92,45342468.0,0,^_plnc.txt
^_PLNC,D,20200709,0,825.56,834.54,825.11,834.54,58906396.0,0,^_plnc.txt
^_PLNC,D,20200710,0,837.26,846.07,833.71,846.07,74392234.0,0,^_plnc.txt
^_PLNC,D,20200713,0,849.84,864.18,849.81,864.18,86593113.0,0,^_plnc.txt
^_PLNC,D,20200714,0,865.73,866.06,856.2,859.13,75385776.0,0,^_plnc.txt
^_PLNC,D,20200715,0,862.87,867.45,860.82,867.37,103759167.0,0,^_plnc.txt
^_PLNC,D,20200716,0,870.06,871.25,859.21,863.16,66022761.0,0,^_plnc.txt
^_PLNC,D,20200717,0,866.05,870.17,862.67,870.17,50821204.0,0,^_plnc.txt
^_PLNC,D,20200720,0,873.42,879.57,866.75,878.91,57518167.0,0,^_plnc.txt
^_PLNC,D,20200721,0,878.76,889.28,876.62,889.28,60463017.0,0,^_plnc.txt
^_PLNC,D,20200722,0,891.36,901.77,888.32,901.77,84573702.0,0,^_plnc.txt
^_PLNC,D,20200723,0,903.21,912.86,901.71,912.86,97850091.0,0,^_plnc.txt
^_PLNC,D,20200724,0,913.72,920.67,911.5,920.67,55504433.0,0,^_plnc.txt
^_PLNC,D,20200727,0,924.83,947.46,923.89,947.46,71610006.0,0,^_plnc.txt
^_PLNC,D,20200728,0,949.2,966.48,949.2,966.48,90754863.0,0,^_plnc.txt
^_PLNC,D,20200729,0,969.43,977.45,960.71,977.45,80102205.0,0,^_plnc.txt
^_PLNC,D,20200730,0,978.43,981.78,906.7,911.86,83257167.0,0,^_plnc.txt
^_PLNC,D,20200731,0,913.32,940.14,913.32,940.1,47154815.0,0,^_plnc.txt
^_PLNC,D,20200803,0,951.48,966.51,949.09,966.51,46754239.0,0,^_plnc.txt
^_PLNC,D,20200804,0,970.19,979.63,967.91,978.87,69234416.0,0,^_plnc.txt
^_PLNC,D,20200805,0,982.49,993.95,979.72,993.95,77378543.0,0,^_plnc.txt
^_PLNC,D,20200806,0,999.49,1000.57,988.92,998.13,81623798.0,0,^_plnc.txt
^_PLNC,D,20200807,0,1000.03,1000.86,974.16,999.4,73728897.0,0,^_plnc.txt
^_PLNC,D,20200810,0,1001.34,1003.52,996.09,999.68,77243395.0,0,^_plnc.txt
^_PLNC,D,20200811,0,998.66,999.06,974.74,976.86,76178317.0,0,^_plnc.txt
^_PLNC,D,20200812,0,974.38,974.53,947.56,958.34,67371571.0,0,^_plnc.txt
^_PLNC,D,20200813,0,958.46,977.1,958.46,977.1,55087683.0,0,^_plnc.txt
^_PLNC,D,20200814,0,978.47,988.13,973.94,988.13,59433406.0,0,^_plnc.txt
^_PLNC,D,20200817,0,989.68,992.86,984.28,992.64,51209211.0,0,^_plnc.txt
^_PLNC,D,20200818,0,992.97,993.16,981.02,982.74,47765944.0,0,^_plnc.txt
^_PLNC,D,20200819,0,983.19,985.33,974.13,979.16,36172501.0,0,^_plnc.txt
^_PLNC,D,20200820,0,979.84,980.53,968.01,975.75,32473135.0,0,^_plnc.txt
^_PLNC,D,20200821,0,974.93,977.16,969.13,977.16,43924394.0,0,^_plnc.txt
^_PLNC,D,20200824,0,980.66,982.04,975.26,981.31,35339132.0,0,^_plnc.txt
^_PLNC,D,20200825,0,981.82,982.88,973.1,975.5,31346834.0,0,^_plnc.txt
^_PLNC,D,20200826,0,977.99,978.58,967.85,973.31,44806242.0,0,^_plnc.txt
^_PLNC,D,20200827,0,975.74,982.42,975.07,980.87,51390707.0,0,^_plnc.txt
^_PLNC,D,20200828,0,982.91,984.51,978.07,982.58,44161461.0,0,^_plnc.txt
^_PLNC,D,20200831,0,982.58,984.61,973.78,977.22,35309835.0,0,^_plnc.txt
^_PLNC,D,20200901,0,977.44,978.25,955.54,959.02,46605400.0,0,^_plnc.txt
^_PLNC,D,20200902,0,957.68,959.73,951.28,953.96,36418242.0,0,^_plnc.txt
^_PLNC,D,20200903,0,953.4,956.8,947.89,948.1,25242241.0,0,^_plnc.txt
^_PLNC,D,20200904,0,940.33,946.35,936.09,936.3,33216136.0,0,^_plnc.txt
^_PLNC,D,20200907,0,934.7,938.74,911.63,914.35,36443152.0,0,^_plnc.txt
^_PLNC,D,20200908,0,911.77,912.68,854.28,871.06,48139923.0,0,^_plnc.txt
^_PLNC,D,20200909,0,868.06,903.22,867.36,903.22,35405322.0,0,^_plnc.txt
^_PLNC,D,20200910,0,905.28,909.0,895.45,909.0,28224480.0,0,^_plnc.txt
^_PLNC,D,20200911,0,909.69,911.72,906.9,911.65,20283195.0,0,^_plnc.txt
^_PLNC,D,20200914,0,913.42,915.85,911.64,915.47,20728002.0,0,^_plnc.txt
^_PLNC,D,20200915,0,915.46,919.74,914.57,919.44,35929742.0,0,^_plnc.txt
^_PLNC,D,20200916,0,919.68,921.22,915.66,920.2,38969133.0,0,^_plnc.txt
^_PLNC,D,20200917,0,917.53,918.73,913.3,918.1,33452642.0,0,^_plnc.txt
^_PLNC,D,20200918,0,919.15,921.51,915.16,919.8,28448071.0,0,^_plnc.txt
^_PLNC,D,20200921,0,920.68,921.97,903.78,906.42,26294836.0,0,^_plnc.txt
^_PLNC,D,20200922,0,907.57,909.03,903.35,908.92,27627605.0,0,^_plnc.txt
^_PLNC,D,20200923,0,909.1,911.07,895.96,901.26,30158288.0,0,^_plnc.txt
^_PLNC,D,20200924,0,899.55,900.07,888.75,890.47,42272624.0,0,^_plnc.txt
^_PLNC,D,20200925,0,890.57,895.4,887.9,895.4,21906733.0,0,^_plnc.txt
^_PLNC,D,20200928,0,896.22,899.85,893.37,899.79,21751223.0,0,^_plnc.txt
^_PLNC,D,20200929,0,899.79,903.56,894.96,899.42,33393084.0,0,^_plnc.txt
^_PLNC,D,20200930,0,899.52,900.55,891.38,893.73,28401324.0,0,^_plnc.txt
^_PLNC,D,20201001,0,895.71,899.6,895.1,899.6,50909828.0,0,^_plnc.txt
^_PLNC,D,20201002,0,899.91,902.53,895.59,902.53,102354740.0,0,^_plnc.txt
^_PLNC,D,20201005,0,904.23,911.28,904.23,911.28,88816266.0,0,^_plnc.txt
^_PLNC,D,20201006,0,912.9,914.01,910.63,913.99,81005111.0,0,^_plnc.txt
^_PLNC,D,20201007,0,912.34,914.82,908.58,914.46,57238087.0,0,^_plnc.txt
^_PLNC,D,20201008,0,916.94,919.21,913.94,918.52,120733472.0,0,^_plnc.txt
^_PLNC,D,20201009,0,919.16,920.82,906.86,911.82,136307223.0,0,^_plnc.txt
^_PLNC,D,20201012,0,914.32,919.69,910.97,919.69,96831132.0,0,^_plnc.txt
^_PLNC,D,20201013,0,921.51,922.78,904.58,908.77,85610144.0,0,^_plnc.txt
^_PLNC,D,20201014,0,907.2,908.27,895.82,903.18,65528006.0,0,^_plnc.txt
^_PLNC,D,20201015,0,903.52,904.0,880.1,885.97,48049832.0,0,^_plnc.txt
^_PLNC,D,20201016,0,882.12,896.48,881.72,896.47,33761071.0,0,^_plnc.txt
^_PLNC,D,20201019,0,898.08,905.98,898.08,905.98,37642756.0,0,^_plnc.txt
^_PLNC,D,20201020,0,907.24,907.28,898.26,902.02,39566830.0,0,^_plnc.txt
^_PLNC,D,20201021,0,903.5,905.37,893.82,897.72,51122019.0,0,^_plnc.txt
^_PLNC,D,20201022,0,896.7,897.95,892.85,894.76,28157902.0,0,^_plnc.txt
^_PLNC,D,20201023,0,894.16,896.57,888.59,891.84,19155785.0,0,^_plnc.txt
^_PLNC,D,20201026,0,894.43,894.43,883.33,884.84,38477612.0,0,^_plnc.txt
^_PLNC,D,20201027,0,884.6,884.83,877.65,880.2,35083895.0,0,^_plnc.txt
^_PLNC,D,20201028,0,879.41,879.68,825.21,837.36,102264923.0,0,^_plnc.txt
^_PLNC,D,20201029,0,836.73,841.54,828.98,841.54,32417063.0,0,^_plnc.txt
^_PLNC,D,20201030,0,842.38,842.59,824.11,829.36,29977533.0,0,^_plnc.txt
^_PLNC,D,20201102,0,831.3,846.6,831.26,846.59,57105482.0,0,^_plnc.txt
^_PLNC,D,20201103,0,849.73,858.13,849.38,858.13,29188484.0,0,^_plnc.txt
^_PLNC,D,20201104,0,859.56,860.29,849.09,853.8,31048601.0,0,^_plnc.txt
^_PLNC,D,20201105,0,855.52,863.61,855.52,863.61,41918062.0,0,^_plnc.txt
^_PLNC,D,20201106,0,864.01,870.77,861.2,870.77,28372465.0,0,^_plnc.txt
^_PLNC,D,20201109,0,871.6,877.75,862.01,868.97,55221227.0,0,^_plnc.txt
^_PLNC,D,20201110,0,869.19,872.15,862.65,871.67,28814809.0,0,^_plnc.txt
^_PLNC,D,20201112,0,871.24,892.05,871.07,892.05,72380825.0,0,^_plnc.txt
^_PLNC,D,20201113,0,893.6,902.1,893.6,901.62,58979084.0,0,^_plnc.txt
^_PLNC,D,20201116,0,901.2,902.32,886.71,890.64,50953586.0,0,^_plnc.txt
^_PLNC,D,20201117,0,891.62,891.62,884.96,889.06,44372644.0,0,^_plnc.txt
^_PLNC,D,20201118,0,890.27,892.76,886.94,892.09,27640115.0,0,^_plnc.txt
^_PLNC,D,20201119,0,891.35,893.94,887.33,893.94,15261925.0,0,^_plnc.txt
^_PLNC,D,20201120,0,895.58,902.17,894.29,902.17,34011639.0,0,^_plnc.txt
^_PLNC,D,20201123,0,902.5,904.6,897.81,903.69,25808626.0,0,^_plnc.txt
^_PLNC,D,20201124,0,903.68,906.07,897.91,902.47,28850942.0,0,^_plnc.txt
^_PLNC,D,20201125,0,902.23,902.89,895.82,899.2,53410395.0,0,^_plnc.txt
^_PLNC,D,20201126,0,898.62,898.62,890.77,894.45,37163429.0,0,^_plnc.txt
^_PLNC,D,20201127,0,895.95,898.26,892.81,898.26,26307170.0,0,^_plnc.txt
^_PLNC,D,20201130,0,897.11,897.16,889.23,892.24,34347272.0,0,^_plnc.txt
^_PLNC,D,20201201,0,892.53,893.59,885.75,887.27,33613878.0,0,^_plnc.txt
^_PLNC,D,20201202,0,887.59,889.12,883.36,887.29,27828195.0,0,^_plnc.txt
^_PLNC,D,20201203,0,888.4,888.4,883.32,887.79,15776725.0,0,^_plnc.txt
^_PLNC,D,20201204,0,887.74,890.4,884.2,890.4,17235276.0,0,^_plnc.txt
^_PLNC,D,20201207,0,889.7,890.45,885.05,889.75,41325423.0,0,^_plnc.txt
^_PLNC,D,20201208,0,889.84,893.22,886.87,893.22,38574807.0,0,^_plnc.txt
^_PLNC,D,20201209,0,895.15,896.82,891.49,892.72,55432187.0,0,^_plnc.txt
^_PLNC,D,20201210,0,892.59,893.27,888.63,890.38,62340445.0,0,^_plnc.txt
^_PLNC,D,20201211,0,891.58,894.21,886.61,891.5,24184022.0,0,^_plnc.txt
^_PLNC,D,20201214,0,890.81,891.4,876.27,880.89,27454185.0,0,^_plnc.txt
^_PLNC,D,20201215,0,880.2,882.0,878.4,880.1,36377501.0,0,^_plnc.txt
^_PLNC,D,20201216,0,880.15,889.99,880.15,889.44,27914668.0,0,^_plnc.txt
^_PLNC,D,20201217,0,888.65,891.36,884.9,887.84,52599071.0,0,^_plnc.txt
^_PLNC,D,20201218,0,888.08,888.6,879.39,882.52,30993284.0,0,^_plnc.txt
^_PLNC,D,20201221,0,881.85,881.85,868.52,874.92,27817863.0,0,^_plnc.txt
^_PLNC,D,20201222,0,874.95,876.62,869.44,871.85,36627911.0,0,^_plnc.txt
^_PLNC,D,20201223,0,871.52,875.26,869.27,874.62,31260366.0,0,^_plnc.txt
^_PLNC,D,20201228,0,873.07,874.93,869.03,871.58,59495113.0,0,^_plnc.txt
^_PLNC,D,20201229,0,873.35,899.55,873.35,899.55,38483856.0,0,^_plnc.txt
^_PLNC,D,20201230,0,901.11,903.61,896.81,903.61,32764705.0,0,^_plnc.txt
^_PLNC,D,20210104,0,905.55,924.05,905.55,924.05,28268869.0,0,^_plnc.txt
^_PLNC,D,20210105,0,924.71,935.2,923.66,935.2,41113276.0,0,^_plnc.txt
^_PLNC,D,20210107,0,935.67,949.18,935.14,949.18,67898711.0,0,^_plnc.txt
^_PLNC,D,20210108,0,950.78,955.22,950.78,954.91,62902475.0,0,^_plnc.txt
^_PLNC,D,20210111,0,957.25,960.97,956.15,958.36,48643897.0,0,^_plnc.txt
^_PLNC,D,20210112,0,958.75,962.59,957.41,960.92,34555973.0,0,^_plnc.txt
^_PLNC,D,20210113,0,962.62,964.66,959.68,964.48,39177920.0,0,^_plnc.txt
^_PLNC,D,20210114,0,967.67,969.65,964.89,969.53,48800993.0,0,^_plnc.txt
^_PLNC,D,20210115,0,970.27,971.61,962.57,965.28,26515818.0,0,^_plnc.txt
^_PLNC,D,20210118,0,965.5,968.42,961.47,966.05,22889247.0,0,^_plnc.txt
^_PLNC,D,20210119,0,966.09,967.81,963.69,967.34,23641380.0,0,^_plnc.txt
^_PLNC,D,20210120,0,969.19,973.69,968.08,973.45,20497815.0,0,^_plnc.txt
^_PLNC,D,20210121,0,975.6,979.17,973.52,975.82,19865040.0,0,^_plnc.txt
^_PLNC,D,20210122,0,976.41,977.14,971.09,975.71,31839087.0,0,^_plnc.txt
^_PLNC,D,20210125,0,976.71,979.73,973.58,979.73,45710055.0,0,^_plnc.txt
^_PLNC,D,20210126,0,979.42,980.19,970.66,977.28,36280967.0,0,^_plnc.txt
^_PLNC,D,20210127,0,978.05,978.83,960.94,964.43,51790784.0,0,^_plnc.txt
^_PLNC,D,20210128,0,963.96,965.24,958.09,965.16,31597505.0,0,^_plnc.txt
^_PLNC,D,20210129,0,965.4,969.43,962.03,969.43,34162416.0,0,^_plnc.txt
^_PLNC,D,20210201,0,970.3,973.0,969.98,972.5,84325782.0,0,^_plnc.txt
^_PLNC,D,20210202,0,973.82,976.4,971.38,976.4,48849331.0,0,^_plnc.txt
^_PLNC,D,20210203,0,976.53,983.95,976.48,983.94,70916946.0,0,^_plnc.txt
^_PLNC,D,20210204,0,985.12,986.37,980.38,986.37,62826573.0,0,^_plnc.txt
^_PLNC,D,20210205,0,988.78,992.27,983.95,992.27,48270456.0,0,^_plnc.txt
^_PLNC,D,20210208,0,992.53,1004.14,992.42,1004.14,46742240.0,0,^_plnc.txt
^_PLNC,D,20210209,0,1007.07,1007.43,995.9,1000.78,33072043.0,0,^_plnc.txt
^_PLNC,D,20210210,0,1002.83,1012.28,1002.35,1011.65,42518910.0,0,^_plnc.txt
^_PLNC,D,20210211,0,1014.21,1023.56,1014.07,1022.89,64702436.0,0,^_plnc.txt
^_PLNC,D,20210212,0,1023.3,1028.15,1022.53,1028.15,47981999.0,0,^_plnc.txt
^_PLNC,D,20210215,0,1030.5,1038.49,1029.35,1038.49,41230602.0,0,^_plnc.txt
^_PLNC,D,20210216,0,1038.43,1038.88,1026.01,1033.01,44423617.0,0,^_plnc.txt
^_PLNC,D,20210217,0,1035.09,1035.63,1028.35,1034.06,32830029.0,0,^_plnc.txt
^_PLNC,D,20210218,0,1035.77,1037.07,1030.17,1033.03,34820285.0,0,^_plnc.txt
^_PLNC,D,20210219,0,1033.06,1037.87,1031.01,1037.87,43968166.0,0,^_plnc.txt
^_PLNC,D,20210222,0,1038.42,1041.32,1033.42,1041.3,33397700.0,0,^_plnc.txt
^_PLNC,D,20210223,0,1042.91,1043.07,1022.7,1028.15,45806368.0,0,^_plnc.txt
^_PLNC,D,20210224,0,1030.74,1032.01,1025.52,1029.43,32475682.0,0,^_plnc.txt
^_PLNC,D,20210225,0,1031.09,1032.92,1026.14,1032.71,34058962.0,0,^_plnc.txt
^_PLNC,D,20210226,0,1032.05,1032.05,1024.18,1028.33,20618132.0,0,^_plnc.txt
^_PLNC,D,20210301,0,1029.6,1035.06,1029.16,1035.06,16966617.0,0,^_plnc.txt
^_PLNC,D,20210302,0,1035.75,1042.49,1031.42,1042.49,25836831.0,0,^_plnc.txt
^_PLNC,D,20210303,0,1043.01,1043.24,1031.39,1034.65,27535235.0,0,^_plnc.txt
^_PLNC,D,20210304,0,1034.09,1034.09,1022.95,1029.88,23364091.0,0,^_plnc.txt
^_PLNC,D,20210305,0,1031.54,1036.64,1027.39,1036.57,18899837.0,0,^_plnc.txt
^_PLNC,D,20210308,0,1038.84,1045.43,1037.83,1045.43,23532848.0,0,^_plnc.txt
^_PLNC,D,20210309,0,1046.06,1047.19,1042.95,1046.95,16749743.0,0,^_plnc.txt
^_PLNC,D,20210310,0,1048.05,1051.33,1044.63,1045.93,27681878.0,0,^_plnc.txt
^_PLNC,D,20210311,0,1046.55,1048.22,1041.63,1048.09,17459960.0,0,^_plnc.txt
^_PLNC,D,20210312,0,1048.04,1052.98,1046.44,1052.98,21183675.0,0,^_plnc.txt
^_PLNC,D,20210315,0,1053.67,1058.1,1050.94,1058.1,27065881.0,0,^_plnc.txt
^_PLNC,D,20210316,0,1059.45,1059.74,1053.08,1057.71,48652817.0,0,^_plnc.txt
^_PLNC,D,20210317,0,1058.66,1059.75,1037.89,1046.89,56617357.0,0,^_plnc.txt
^_PLNC,D,20210318,0,1049.21,1051.23,1045.3,1051.23,29742099.0,0,^_plnc.txt
^_PLNC,D,20210319,0,1052.34,1053.02,1048.06,1052.91,33305487.0,0,^_plnc.txt
^_PLNC,D,20210322,0,1054.18,1054.27,1047.15,1053.02,31994075.0,0,^_plnc.txt
^_PLNC,D,20210323,0,1051.7,1051.7,1043.98,1049.13,25025152.0,0,^_plnc.txt
^_PLNC,D,20210324,0,1047.89,1048.83,1037.78,1041.78,37345241.0,0,^_plnc.txt
^_PLNC,D,20210325,0,1042.29,1042.29,1031.03,1035.97,25035941.0,0,^_plnc.txt
^_PLNC,D,20210326,0,1037.24,1047.03,1035.97,1047.03,17990966.0,0,^_plnc.txt
^_PLNC,D,20210329,0,1047.14,1050.99,1046.05,1049.76,25887160.0,0,^_plnc.txt
^_PLNC,D,20210330,0,1050.88,1051.79,1042.85,1048.0,17196039.0,0,^_plnc.txt
^_PLNC,D,20210331,0,1048.36,1049.88,1044.93,1049.88,25678017.0,0,^_plnc.txt
^_PLNC,D,20210401,0,1052.25,1056.03,1049.92,1055.24,25677773.0,0,^_plnc.txt
^_PLNC,D,20210406,0,1056.86,1067.98,1056.73,1067.34,22193104.0,0,^_plnc.txt
^_PLNC,D,20210407,0,1069.38,1069.99,1062.22,1068.25,19394634.0,0,^_plnc.txt
^_PLNC,D,20210408,0,1068.22,1069.61,1062.81,1069.04,19132445.0,0,^_plnc.txt
^_PLNC,D,20210409,0,1070.23,1075.18,1068.48,1075.18,17006900.0,0,^_plnc.txt
^_PLNC,D,20210412,0,1075.76,1077.91,1074.09,1077.45,17179014.0,0,^_plnc.txt
^_PLNC,D,20210413,0,1079.06,1080.19,1069.37,1073.33,16076434.0,0,^_plnc.txt
^_PLNC,D,20210414,0,1073.32,1075.18,1068.47,1071.7,11766440.0,0,^_plnc.txt
^_PLNC,D,20210415,0,1073.28,1074.72,1065.77,1070.78,26419167.0,0,^_plnc.txt
^_PLNC,D,20210416,0,1070.45,1072.16,1064.37,1068.18,19860966.0,0,^_plnc.txt
^_PLNC,D,20210419,0,1068.14,1070.72,1058.81,1060.9,21070843.0,0,^_plnc.txt
^_PLNC,D,20210420,0,1061.03,1063.86,1048.61,1053.24,19987381.0,0,^_plnc.txt
^_PLNC,D,20210421,0,1051.9,1052.58,1036.08,1041.78,22340237.0,0,^_plnc.txt
^_PLNC,D,20210422,0,1041.68,1043.11,1032.76,1036.74,19077638.0,0,^_plnc.txt
^_PLNC,D,20210423,0,1036.13,1036.98,1025.39,1030.82,28643585.0,0,^_plnc.txt
^_PLNC,D,20210426,0,1032.61,1032.61,1023.72,1026.95,17413859.0,0,^_plnc.txt
^_PLNC,D,20210427,0,1025.49,1026.64,1019.87,1023.39,27059087.0,0,^_plnc.txt
^_PLNC,D,20210428,0,1023.06,1024.07,1018.52,1024.07,21845579.0,0,^_plnc.txt
^_PLNC,D,20210429,0,1024.21,1026.58,1020.82,1026.58,39118310.0,0,^_plnc.txt
^_PLNC,D,20210430,0,1026.63,1035.14,1024.57,1035.14,13860448.0,0,^_plnc.txt
^_PLNC,D,20210504,0,1035.8,1038.58,1033.69,1035.92,24955307.0,0,^_plnc.txt
^_PLNC,D,20210505,0,1037.27,1037.49,1027.41,1030.69,16697795.0,0,^_plnc.txt
^_PLNC,D,20210506,0,1030.89,1030.89,1016.37,1019.5,18568864.0,0,^_plnc.txt
^_PLNC,D,20210507,0,1018.97,1023.4,1014.59,1023.4,9742888.0,0,^_plnc.txt
^_PLNC,D,20210510,0,1023.03,1027.24,1022.01,1027.24,8906645.0,0,^_plnc.txt
^_PLNC,D,20210511,0,1027.24,1029.92,1018.81,1025.8,6355430.0,0,^_plnc.txt
^_PLNC,D,20210512,0,1026.04,1028.46,1023.29,1026.56,17106078.0,0,^_plnc.txt
^_PLNC,D,20210513,0,1028.05,1029.41,1021.34,1027.6,17517052.0,0,^_plnc.txt
^_PLNC,D,20210514,0,1028.7,1032.63,1024.27,1032.19,21612110.0,0,^_plnc.txt
^_PLNC,D,20210517,0,1031.64,1032.36,1025.39,1029.27,23638339.0,0,^_plnc.txt
^_PLNC,D,20210518,0,1030.05,1033.66,1021.93,1024.37,16140311.0,0,^_plnc.txt
^_PLNC,D,20210519,0,1024.5,1025.04,1010.72,1013.49,17518868.0,0,^_plnc.txt
^_PLNC,D,20210520,0,1014.31,1016.59,1009.56,1016.59,19745254.0,0,^_plnc.txt
^_PLNC,D,20210521,0,1016.61,1020.89,1013.65,1020.89,11182637.0,0,^_plnc.txt
^_PLNC,D,20210524,0,1020.85,1021.4,1014.12,1017.03,10857783.0,0,^_plnc.txt
^_PLNC,D,20210525,0,1017.67,1019.69,1011.49,1014.14,8641644.0,0,^_plnc.txt
^_PLNC,D,20210526,0,1013.7,1017.23,1013.2,1017.23,7390740.0,0,^_plnc.txt
^_PLNC,D,20210527,0,1017.32,1019.43,1013.58,1019.43,10192683.0,0,^_plnc.txt
^_PLNC,D,20210528,0,1019.92,1025.32,1019.92,1025.32,13377871.0,0,^_plnc.txt
