Date,<TICKER>,<OPEN>,<CLOSE>,<VOL>,Year,Country,GDP,GNI (USD),Population,Exchange Rate (AMA)
02-22,USNM,1006.75,996.58,125903270.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
02-23,USNM,999.5,995.71,173867754.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
02-24,USNM,995.72,991.12,131074549.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
02-27,USNM,991.63,995.2,135283236.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
02-28,USNM,997.85,984.23,129775960.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-01,USNM,984.28,990.72,131617266.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-02,USNM,990.37,982.03,126095111.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-03,USNM,982.02,982.41,123426062.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-06,USNM,982.45,972.47,112149718.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-07,USNM,971.97,965.48,123302128.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-08,USNM,964.85,962.13,125257419.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-09,USNM,961.27,952.83,117679524.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-10,USNM,953.07,952.07,130753658.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-13,USNM,951.71,958.11,140414640.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-14,USNM,957.27,949.04,150111026.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-15,USNM,951.77,960.58,166784504.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-16,USNM,960.67,962.8,106175848.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-17,USNM,963.05,965.16,184636191.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-20,USNM,965.13,967.92,101364253.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-21,USNM,968.21,956.05,123397013.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-22,USNM,954.49,947.7,85275478.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-23,USNM,947.71,950.67,96627588.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-24,USNM,950.59,949.52,75851084.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-27,USNM,948.78,955.15,94948819.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-28,USNM,956.41,954.98,109316779.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-29,USNM,954.9,960.81,83901922.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-30,USNM,960.08,959.31,83309073.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
03-31,USNM,959.99,964.71,87127934.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-03,USNM,965.5,960.03,104232874.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-04,USNM,960.09,958.77,118646339.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-05,USNM,959.27,957.67,118667668.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-06,USNM,958.21,958.37,75852646.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-07,USNM,958.16,957.37,95568169.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-10,USNM,960.1,964.57,119874490.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-11,USNM,965.51,965.21,113231348.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-12,USNM,966.06,963.54,131876582.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-13,USNM,962.67,960.06,145472467.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-17,USNM,960.15,959.05,113187387.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-18,USNM,959.12,953.93,103499070.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-19,USNM,953.38,948.48,126083298.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-20,USNM,949.2,949.63,93404391.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-21,USNM,949.89,946.36,87011199.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-24,USNM,947.37,945.09,95989274.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-25,USNM,945.78,953.4,145200155.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-26,USNM,952.96,959.19,382189.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-27,USNM,959.24,970.96,362550.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
04-28,USNM,970.96,974.72,506983.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-01,USNM,975.48,983.82,6333610.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-02,USNM,984.02,983.86,322140.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-03,USNM,984.71,977.4,59268697.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-04,USNM,975.31,962.79,73878272.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-05,USNM,966.84,971.46,93057056.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-08,USNM,972.38,974.62,107869192.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-09,USNM,973.99,973.34,100889343.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-10,USNM,973.54,974.21,103583852.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-11,USNM,974.22,975.91,106377722.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-12,USNM,976.84,975.41,163025841.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-15,USNM,975.68,979.45,110125117.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-16,USNM,979.77,972.83,90230566.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-17,USNM,972.93,959.79,110697797.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-18,USNM,959.46,954.05,88709371.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-19,USNM,955.97,961.24,95391116.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-22,USNM,961.51,965.94,83038999.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-23,USNM,966.73,961.19,98018792.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-24,USNM,961.87,960.6,112905125.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-25,USNM,960.79,958.46,89404970.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-26,USNM,966.01,965.31,75168377.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-30,USNM,965.23,955.52,69318307.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
05-31,USNM,955.86,952.29,95738969.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-01,USNM,953.17,953.46,96444420.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-02,USNM,953.85,961.21,83018853.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-05,USNM,961.79,966.73,102972487.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-06,USNM,966.69,968.78,120574698.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-07,USNM,968.05,966.6,95406692.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-08,USNM,966.56,967.62,102497194.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-09,USNM,968.09,966.68,90659558.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-12,USNM,966.93,963.32,91055838.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-13,USNM,963.64,970.14,94973956.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-14,USNM,971.73,960.8,112323293.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-15,USNM,959.32,956.87,89139278.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-16,USNM,956.58,952.34,251117880.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-19,USNM,954.11,956.8,84042329.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-20,USNM,955.52,951.05,80464601.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-21,USNM,951.0,947.73,79583780.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-22,USNM,948.39,955.63,86012481.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-23,USNM,955.7,959.35,171891485.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-26,USNM,957.8,962.89,85335407.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-27,USNM,963.61,957.15,88099325.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-28,USNM,959.56,960.98,78391018.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-29,USNM,961.62,956.83,91763362.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
06-30,USNM,956.93,959.79,86710981.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-03,USNM,960.07,961.76,42446570.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-05,USNM,961.31,957.55,85803075.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-06,USNM,957.74,952.65,99644166.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-07,USNM,952.89,951.69,89258841.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-10,USNM,952.26,959.23,122452593.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-11,USNM,959.29,958.92,105065627.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-12,USNM,960.19,964.05,90332428.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-13,USNM,964.02,961.3,79140165.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-14,USNM,961.56,965.15,68394154.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-17,USNM,965.81,967.37,90231641.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-18,USNM,965.71,960.04,96945772.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-19,USNM,960.7,963.23,82238831.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-20,USNM,963.27,963.56,69245868.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-21,USNM,963.59,960.16,71367767.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-24,USNM,959.71,952.77,92159055.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-25,USNM,955.76,956.13,156123706.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-26,USNM,959.55,962.99,96284749.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-27,USNM,961.66,955.33,85525905.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-28,USNM,952.87,958.32,101202845.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
07-31,USNM,959.58,951.24,96004731.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-01,USNM,952.12,949.2,106816606.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-02,USNM,948.96,944.72,91050967.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-03,USNM,944.87,940.35,82878689.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-04,USNM,938.97,937.53,117141155.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-07,USNM,936.16,934.59,98641784.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-08,USNM,934.5,928.03,89656773.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-09,USNM,930.54,922.98,96309077.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-10,USNM,922.97,915.39,103963986.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-11,USNM,916.87,913.95,76155184.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-14,USNM,918.8,923.76,69853780.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-15,USNM,921.47,912.81,62184683.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-16,USNM,913.04,912.81,68324333.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-17,USNM,912.72,908.97,76576893.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-18,USNM,908.82,910.0,71221528.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-21,USNM,909.78,905.53,64462345.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-22,USNM,905.58,903.2,76778470.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-23,USNM,903.4,904.37,77937925.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-24,USNM,904.39,904.74,64180679.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-25,USNM,905.16,905.47,64212249.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-28,USNM,908.63,899.07,86214560.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-29,USNM,899.89,904.34,88893955.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-30,USNM,903.58,905.58,67677532.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
08-31,USNM,905.92,909.61,74122124.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-01,USNM,913.18,916.49,64482047.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-05,USNM,921.09,915.25,103864076.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-06,USNM,915.21,919.34,100855109.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-07,USNM,919.31,922.68,100320063.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-08,USNM,922.57,917.72,90567503.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-11,USNM,917.93,920.28,89665976.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-12,USNM,920.0,923.04,82963157.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-13,USNM,922.45,924.14,99685126.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-14,USNM,924.22,923.52,91373422.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-15,USNM,925.57,922.69,128439537.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-18,USNM,922.53,923.82,95767534.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-19,USNM,925.15,922.75,82731430.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-20,USNM,922.92,918.87,98614027.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-21,USNM,919.08,916.66,74695569.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-22,USNM,918.22,922.46,73755332.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-25,USNM,921.08,918.28,103928754.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-26,USNM,918.6,918.91,103614314.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-27,USNM,922.03,922.64,86111313.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-28,USNM,922.56,922.97,81151936.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
09-29,USNM,923.14,920.93,87064429.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-02,USNM,921.49,925.29,101408643.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-03,USNM,925.36,922.1,97900920.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-04,USNM,922.82,920.36,94082986.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-05,USNM,920.43,921.73,120693721.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-06,USNM,923.04,929.59,136430701.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-09,USNM,930.73,927.72,94167522.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-10,USNM,929.09,927.61,94034654.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-11,USNM,928.75,925.5,101526884.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-12,USNM,926.14,920.04,93015383.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-13,USNM,920.86,918.06,86247542.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-16,USNM,918.13,914.61,177143602.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-17,USNM,914.75,915.55,214908951.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-18,USNM,916.62,911.36,139372542.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-19,USNM,911.0,907.18,98304157.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-20,USNM,907.21,903.43,124095945.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-23,USNM,903.19,894.97,96838164.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-24,USNM,894.86,895.98,93168502.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-25,USNM,896.57,891.32,112853423.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-26,USNM,891.24,890.56,97312883.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-27,USNM,890.69,894.76,111399439.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-30,USNM,895.46,893.57,112319899.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
10-31,USNM,891.77,895.16,119762923.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
11-01,USNM,896.56,891.03,91368252.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
11-02,USNM,887.9,892.63,115800110.0,2017,United States,19500000000000.0,19900000000000.0,329791231,1.0
