Country,Date,<OPEN>,<CLOSE>,<VOL>,GDP,GNI (USD),Population,Exchange Rate (AMA)
Poland,2007-12-02,1459.08,1474.342,99247920.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-12-09,1532.0040000000001,1535.172,142431372.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-12-16,1542.152,1533.784,104967358.4,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-12-23,1467.912,1458.01,146109028.8,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2007-12-30,1467.3,1475.725,105487528.0,429000000000.0,415000000000.0,38521874.0,2.76795
Poland,2008-01-06,1486.3799999999999,1488.25,85978077.33333333,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-01-13,1425.656,1401.354,148853350.4,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-01-20,1291.6060000000002,1278.9,175308899.2,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-01-27,1268.258,1273.3780000000002,166620414.4,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-02-03,1334.852,1342.01,145251436.8,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-02-10,1356.298,1352.634,104562840.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-02-17,1371.764,1376.938,105739043.2,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-02-24,1387.922,1389.378,81511317.6,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-03-02,1382.1799999999998,1374.9119999999998,62077017.6,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-03-09,1324.434,1317.6860000000001,78771569.6,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-03-16,1325.0639999999999,1327.08,64175240.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-03-23,1310.3375,1306.32,76308765.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-03-30,1321.2975,1324.66,57767375.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-04-06,1335.45,1337.392,57635404.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-04-13,1333.3619999999999,1328.512,48134578.4,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-04-20,1302.424,1297.2540000000001,60663343.2,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-04-27,1250.7559999999999,1242.872,69888888.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-05-04,1251.82,1255.9166666666667,39972586.666666664,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-05-11,1265.6299999999999,1265.44,40729250.4,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-05-18,1257.914,1253.796,49767339.2,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-05-25,1226.0025,1219.875,53871425.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-06-01,1218.692,1218.672,48664835.2,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-06-08,1207.4699999999998,1201.2,47293894.4,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-06-15,1153.026,1144.6460000000002,52273466.4,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-06-22,1134.2459999999999,1130.466,54051868.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-06-29,1097.1200000000001,1090.222,43642869.6,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-07-06,1058.19,1048.16,58224601.6,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-07-13,1018.876,1013.642,62902007.2,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-07-20,990.1659999999999,989.1659999999999,71771302.4,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-07-27,1017.86,1025.046,69195795.2,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-08-03,1050.964,1057.1979999999999,97239509.6,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-08-10,1064.03,1060.816,67371337.6,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-08-17,1063.96,1065.8125,47928661.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-08-24,1050.94,1050.3880000000001,62637860.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-08-31,1057.874,1059.596,45645159.2,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-09-07,1080.7459999999999,1082.5,59673912.8,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-09-14,1074.722,1072.75,41255034.4,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-09-21,1022.6120000000001,1017.2459999999999,81014936.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-09-28,1018.3280000000001,1016.4440000000001,62208328.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-10-05,998.406,990.76,64428953.6,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-10-12,921.0360000000001,895.1540000000001,97665841.6,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-10-19,861.792,860.1139999999999,79552115.2,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-10-26,824.838,810.0519999999999,80328364.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-11-02,780.3399999999999,786.2639999999999,86275078.4,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-11-09,821.5619999999999,823.588,88805060.8,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-11-16,807.1525,802.1275,65661130.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-11-23,769.958,760.972,77203873.6,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-11-30,761.5,762.798,101424297.6,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-12-07,752.136,750.664,61244058.4,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-12-14,759.63,759.608,74616012.8,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-12-21,743.766,738.766,73085108.8,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2008-12-28,717.61,713.54,58586244.0,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2009-01-04,716.7466666666666,720.4266666666667,44903432.666666664,534000000000.0,524000000000.0,38522882.0,2.409241667
Poland,2009-01-11,736.4680000000001,737.774,93930913.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-01-18,724.75,721.574,128586771.2,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-01-25,703.838,697.412,77769452.8,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-02-01,688.932,688.6899999999999,56451536.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-02-08,670.2860000000001,667.826,74584025.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-02-15,684.936,686.178,89608380.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-02-22,658.496,651.742,87498767.2,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-03-01,648.1800000000001,645.9359999999999,59929800.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-03-08,637.042,636.796,81761363.2,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-03-15,651.118,653.798,87992377.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-03-22,668.188,672.6,85290596.8,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-03-29,718.102,728.342,146246051.2,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-04-05,747.016,753.8700000000001,188885640.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-04-12,802.785,817.5174999999999,217131024.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-04-19,874.6999999999999,883.7624999999999,229011440.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-04-26,884.836,884.768,148692342.4,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-05-03,892.3775,892.1075000000001,127478732.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-05-10,915.14,917.74,200992249.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-05-17,925.452,925.366,111292899.2,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-05-24,924.7520000000001,920.742,125305584.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-05-31,906.168,906.2959999999999,100093985.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-06-07,939.016,946.5260000000001,112297065.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-06-14,960.4425,964.4175,87098142.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-06-21,967.4619999999999,964.5780000000001,112842528.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-06-28,944.4399999999999,940.292,92741750.4,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-07-05,956.028,957.0219999999999,89169224.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-07-12,952.5200000000001,951.3860000000001,152740348.8,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-07-19,964.134,969.65,96838800.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-07-26,998.4159999999999,1003.4639999999999,105812721.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-08-02,1032.232,1041.1979999999999,109935777.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-08-09,1083.9360000000001,1089.586,106432645.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-08-16,1123.968,1129.736,121861292.8,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-08-23,1150.426,1159.016,115849292.8,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-08-30,1208.292,1211.6100000000001,144459243.2,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-09-06,1182.1100000000001,1170.482,121476411.2,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-09-13,1175.3139999999999,1173.806,113118177.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-09-20,1163.7540000000001,1164.244,94086361.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-09-27,1181.97,1183.868,145267808.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-10-04,1187.3200000000002,1184.99,94772833.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-10-11,1179.94,1181.88,70122299.2,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-10-18,1188.5,1187.932,127035489.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-10-25,1190.126,1191.81,89039659.2,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-11-01,1184.784,1183.998,88640924.8,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-11-08,1196.2440000000001,1198.878,90497491.2,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-11-15,1214.875,1219.23,105010352.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-11-22,1214.136,1210.19,126890464.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-11-29,1204.322,1202.462,94312747.2,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-12-06,1201.282,1203.336,75718031.2,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-12-13,1199.554,1196.618,68206545.6,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-12-20,1186.762,1183.5040000000001,74796394.4,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2009-12-27,1169.22,1165.3633333333335,83405888.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2010-01-03,1167.5625,1173.7675,68404535.0,440000000000.0,426000000000.0,38555285.0,3.120141667
Poland,2010-01-10,1201.586,1205.96,84710216.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-01-17,1222.312,1227.298,105226720.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-01-24,1258.492,1261.1100000000001,133327089.6,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-01-31,1245.26,1243.8139999999999,75102771.2,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-02-07,1248.284,1241.326,77950794.4,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-02-14,1223.362,1225.584,120858212.8,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-02-21,1236.928,1238.946,95163028.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-02-28,1246.434,1249.518,92101485.6,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-03-07,1271.92,1279.45,128471132.8,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-03-14,1314.426,1321.736,135304230.4,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-03-21,1356.3880000000001,1358.706,220353966.4,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-03-28,1355.4,1356.548,112375099.2,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-04-04,1365.5774999999999,1367.8799999999999,93373128.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-04-11,1376.4225000000001,1380.225,101206154.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-04-18,1393.334,1394.48,114928625.6,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-04-25,1378.274,1375.816,95073092.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-05-02,1385.038,1388.566,71078676.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-05-09,1370.1125,1354.155,92903416.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-05-16,1358.826,1359.758,101612104.8,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-05-23,1320.366,1310.132,115501775.2,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-05-30,1290.012,1296.618,109849629.6,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-06-06,1307.6925,1301.705,84016922.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-06-13,1286.026,1284.384,69885504.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-06-20,1279.6860000000001,1278.202,98076401.6,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-06-27,1267.74,1264.684,83539230.4,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-07-04,1241.3,1240.76,79304417.6,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-07-11,1247.928,1249.382,69375516.8,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-07-18,1266.516,1270.1799999999998,84205936.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-07-25,1281.716,1285.8880000000001,89100472.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-08-01,1303.428,1303.474,92054588.8,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-08-08,1305.164,1304.8200000000002,107572153.6,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-08-15,1292.976,1290.286,92907712.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-08-22,1287.932,1288.394,74896576.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-08-29,1284.476,1283.4240000000002,70011993.6,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-09-05,1280.024,1280.46,103855886.4,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-09-12,1295.076,1297.398,108103652.8,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-09-19,1309.284,1312.8020000000001,134652400.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-09-26,1331.3139999999999,1335.9299999999998,154255888.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-10-03,1350.132,1350.992,150877520.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-10-10,1354.374,1352.5819999999999,126327401.6,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-10-17,1353.216,1355.9479999999999,114400945.6,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-10-24,1355.728,1355.41,122598664.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-10-31,1365.906,1368.108,131075443.2,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-11-07,1378.73,1379.7125,128059460.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-11-14,1393.94,1399.77,107288894.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-11-21,1398.846,1396.9360000000001,175785328.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-11-28,1391.208,1389.998,103591204.8,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-12-05,1392.196,1394.932,85297720.8,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-12-12,1403.874,1402.9959999999999,97965552.8,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-12-19,1397.0639999999999,1395.476,120816048.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2010-12-26,1383.665,1382.6825,88866438.0,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2011-01-02,1384.792,1388.8220000000001,97815316.8,476000000000.0,458000000000.0,38597353.0,3.0153
Poland,2011-01-09,1415.7925,1411.725,88519874.0,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-01-16,1400.574,1399.674,83432979.2,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-01-23,1409.382,1411.0720000000001,103363580.8,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-01-30,1416.76,1415.734,92185610.0,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-02-06,1415.9720000000002,1413.382,170612106.2,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-02-13,1430.41,1429.188,123726979.0,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-02-20,1435.002,1436.034,92913565.8,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-02-27,1429.432,1428.614,91340213.8,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-03-06,1429.97,1428.518,130383852.8,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-03-13,1413.516,1407.008,114528869.6,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-03-20,1379.6979999999999,1377.792,128892153.6,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-03-27,1379.952,1379.5639999999999,116661888.6,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-04-03,1374.538,1373.9119999999998,108742014.0,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-04-10,1379.84,1380.598,136690938.6,524000000000.0,505000000000.0,38620847.0,2.962847778
Poland,2011-04-17,1380.368,1379.684,143412253.8,524000000000.0,505000000000.0,38620847.0,2.962847778
